"Monster ID","Monster","Data ID","Reward Type ID","Reward Type","Parts Index","Rank","Item","Number","Probability"
"EM0100_51_0","Guardian Fulgur Anjanath",501,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Scale+",1,0.2
"EM0100_51_0","Guardian Fulgur Anjanath",501,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Pelt+",1,0.23
"EM0100_51_0","Guardian Fulgur Anjanath",501,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Nosebone+",1,0.21
"EM0100_51_0","Guardian Fulgur Anjanath",502,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Pelt+",1,0.2
"EM0100_51_0","Guardian Fulgur Anjanath",502,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Fang+",1,0.16
"EM0100_51_0","Guardian Fulgur Anjanath",502,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Tail",1,0.21
"EM0100_51_0","Guardian Fulgur Anjanath",503,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Fang+",1,0.15
"EM0100_51_0","Guardian Fulgur Anjanath",503,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Nosebone+",1,0.1
"EM0100_51_0","Guardian Fulgur Anjanath",503,"RW004","Target Rewards",-1,"HIGH","Thunder Sac",2,0.18
"EM0100_51_0","Guardian Fulgur Anjanath",504,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Nosebone+",1,0.08
"EM0100_51_0","Guardian Fulgur Anjanath",504,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Tail",1,0.1
"EM0100_51_0","Guardian Fulgur Anjanath",504,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Gem",1,0.07
"EM0100_51_0","Guardian Fulgur Anjanath",505,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Tail",1,0.08
"EM0100_51_0","Guardian Fulgur Anjanath",505,"RW004","Target Rewards",-1,"HIGH","Thunder Sac",1,0.15
"EM0100_51_0","Guardian Fulgur Anjanath",506,"RW004","Target Rewards",-1,"HIGH","Thunder Sac",1,0.18
"EM0100_51_0","Guardian Fulgur Anjanath",506,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Gem",1,0.03
"EM0100_51_0","Guardian Fulgur Anjanath",507,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Gem",1,0.03
"EM0100_51_0","Guardian Fulgur Anjanath",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.45
"EM0100_51_0","Guardian Fulgur Anjanath",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.35
"EM0100_51_0","Guardian Fulgur Anjanath",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (L)",1,0.2
"EM0113_51_0","Guardian Ebony Odogaron",100,"RW000","Carving",-1,"LOW","Guardian Ebony Scale",1,0.3
"EM0113_51_0","Guardian Ebony Odogaron",101,"RW000","Carving",-1,"LOW","Guardian Ebony Sinew",1,0.23
"EM0113_51_0","Guardian Ebony Odogaron",102,"RW000","Carving",-1,"LOW","Guardian Ebony Claw",1,0.18
"EM0113_51_0","Guardian Ebony Odogaron",103,"RW000","Carving",-1,"LOW","Guardian Ebony Fang",1,0.13
"EM0113_51_0","Guardian Ebony Odogaron",104,"RW000","Carving",-1,"LOW","Guardian Ebony Tail",1,0.11
"EM0113_51_0","Guardian Ebony Odogaron",105,"RW000","Carving",-1,"LOW","Guardian Ebony Plate",1,0.05
"EM0113_51_0","Guardian Ebony Odogaron",110,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Guardian Ebony Scale",1,0.4
"EM0113_51_0","Guardian Ebony Odogaron",111,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Guardian Ebony Sinew",1,0.3
"EM0113_51_0","Guardian Ebony Odogaron",112,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Tough Guardian Bone",1,0.3
"EM0113_51_0","Guardian Ebony Odogaron",120,"RW016","Carve (Crystalized Carcass)",-1,"LOW","Crushed Crystal",1,0.75
"EM0113_51_0","Guardian Ebony Odogaron",121,"RW016","Carve (Crystalized Carcass)",-1,"LOW","Cloudy Crystal",1,0.25
"EM0113_51_0","Guardian Ebony Odogaron",200,"RW001","Carving (Severed Part)",-1,"LOW","Guardian Ebony Tail",1,0.93
"EM0113_51_0","Guardian Ebony Odogaron",201,"RW001","Carving (Severed Part)",-1,"LOW","Guardian Ebony Plate",1,0.07
"EM0113_51_0","Guardian Ebony Odogaron",210,"RW012","Carving (Rotten Severed Part)",-1,"LOW","Guardian Ebony Scale",1,0.6
"EM0113_51_0","Guardian Ebony Odogaron",211,"RW012","Carving (Rotten Severed Part)",-1,"LOW","Guardian Ebony Tail",1,0.4
"EM0113_51_0","Guardian Ebony Odogaron",220,"RW005","Broken Part Rewards",0,"LOW","Guardian Ebony Fang",1,1
"EM0113_51_0","Guardian Ebony Odogaron",230,"RW005","Broken Part Rewards",1,"LOW","Guardian Ebony Claw",1,1
"EM0113_51_0","Guardian Ebony Odogaron",240,"RW005","Broken Part Rewards",2,"LOW","Guardian Ebony Claw",1,1
"EM0113_51_0","Guardian Ebony Odogaron",250,"RW005","Broken Part Rewards",3,"LOW","Guardian Ebony Sinew",1,1
"EM0113_51_0","Guardian Ebony Odogaron",400,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Ebony Scale",1,0.45
"EM0113_51_0","Guardian Ebony Odogaron",401,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Ebony Sinew",1,0.35
"EM0113_51_0","Guardian Ebony Odogaron",402,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Scale",1,0.12
"EM0113_51_0","Guardian Ebony Odogaron",403,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Blood",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",500,"RW004","Target Rewards",-1,"LOW","G. Ebony Odogaron Certificate",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",501,"RW004","Target Rewards",-1,"LOW","Guardian Ebony Scale",1,0.2
"EM0113_51_0","Guardian Ebony Odogaron",502,"RW004","Target Rewards",-1,"LOW","Guardian Ebony Sinew",1,0.2
"EM0113_51_0","Guardian Ebony Odogaron",503,"RW004","Target Rewards",-1,"LOW","Guardian Ebony Claw",1,0.15
"EM0113_51_0","Guardian Ebony Odogaron",504,"RW004","Target Rewards",-1,"LOW","Guardian Ebony Fang",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",505,"RW004","Target Rewards",-1,"LOW","Guardian Ebony Tail",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",506,"RW004","Target Rewards",-1,"LOW","Nourishing Extract",1,0.18
"EM0113_51_0","Guardian Ebony Odogaron",507,"RW004","Target Rewards",-1,"LOW","Guardian Ebony Plate",1,0.03
"EM0113_51_0","Guardian Ebony Odogaron",100,"RW000","Carving",-1,"HIGH","Guardian Ebony Scale+",1,0.3
"EM0113_51_0","Guardian Ebony Odogaron",101,"RW000","Carving",-1,"HIGH","Guardian Ebony Sinew+",1,0.23
"EM0113_51_0","Guardian Ebony Odogaron",102,"RW000","Carving",-1,"HIGH","Guardian Ebony Claw+",1,0.18
"EM0113_51_0","Guardian Ebony Odogaron",103,"RW000","Carving",-1,"HIGH","Guardian Ebony Fang+",1,0.13
"EM0113_51_0","Guardian Ebony Odogaron",104,"RW000","Carving",-1,"HIGH","Guardian Ebony Tail",1,0.11
"EM0113_51_0","Guardian Ebony Odogaron",105,"RW000","Carving",-1,"HIGH","Guardian Ebony Gem",1,0.05
"EM0113_51_0","Guardian Ebony Odogaron",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Guardian Ebony Scale+",1,0.4
"EM0113_51_0","Guardian Ebony Odogaron",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Guardian Ebony Sinew+",1,0.3
"EM0113_51_0","Guardian Ebony Odogaron",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Monster Keenbone",1,0.3
"EM0113_51_0","Guardian Ebony Odogaron",120,"RW016","Carve (Crystalized Carcass)",-1,"HIGH","Cloudy Crystal",1,0.83
"EM0113_51_0","Guardian Ebony Odogaron",121,"RW016","Carve (Crystalized Carcass)",-1,"HIGH","Coruscating Crystal",1,0.17
"EM0113_51_0","Guardian Ebony Odogaron",200,"RW001","Carving (Severed Part)",-1,"HIGH","Guardian Ebony Tail",1,0.93
"EM0113_51_0","Guardian Ebony Odogaron",201,"RW001","Carving (Severed Part)",-1,"HIGH","Guardian Ebony Gem",1,0.07
"EM0113_51_0","Guardian Ebony Odogaron",210,"RW012","Carving (Rotten Severed Part)",-1,"HIGH","Guardian Ebony Scale+",1,0.6
"EM0113_51_0","Guardian Ebony Odogaron",211,"RW012","Carving (Rotten Severed Part)",-1,"HIGH","Guardian Ebony Tail",1,0.4
"EM0113_51_0","Guardian Ebony Odogaron",220,"RW005","Broken Part Rewards",0,"HIGH","Guardian Ebony Fang+",1,1
"EM0113_51_0","Guardian Ebony Odogaron",230,"RW005","Broken Part Rewards",1,"HIGH","Guardian Ebony Claw+",1,1
"EM0113_51_0","Guardian Ebony Odogaron",240,"RW005","Broken Part Rewards",2,"HIGH","Guardian Ebony Claw+",1,1
"EM0113_51_0","Guardian Ebony Odogaron",250,"RW005","Broken Part Rewards",3,"HIGH","Guardian Ebony Sinew+",1,1
"EM0113_51_0","Guardian Ebony Odogaron",400,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Ebony Scale+",1,0.45
"EM0113_51_0","Guardian Ebony Odogaron",401,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Ebony Sinew+",1,0.35
"EM0113_51_0","Guardian Ebony Odogaron",402,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Scale+",1,0.12
"EM0113_51_0","Guardian Ebony Odogaron",403,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Blood+",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",500,"RW004","Target Rewards",-1,"HIGH","G. Ebony Odogaron Certificate S",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",500,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Scale+",1,0.2
"EM0113_51_0","Guardian Ebony Odogaron",500,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Claw+",1,0.27
"EM0113_51_0","Guardian Ebony Odogaron",500,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Gem",1,1
"EM0113_51_0","Guardian Ebony Odogaron",501,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Scale+",1,0.18
"EM0113_51_0","Guardian Ebony Odogaron",501,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Sinew+",1,0.2
"EM0113_51_0","Guardian Ebony Odogaron",501,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Fang+",1,0.24
"EM0113_51_0","Guardian Ebony Odogaron",502,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Sinew+",1,0.18
"EM0113_51_0","Guardian Ebony Odogaron",502,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Claw+",1,0.15
"EM0113_51_0","Guardian Ebony Odogaron",502,"RW004","Target Rewards",-1,"HIGH","Nourishing Extract",2,0.21
"EM0113_51_0","Guardian Ebony Odogaron",503,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Claw+",1,0.14
"EM0113_51_0","Guardian Ebony Odogaron",503,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Fang+",1,0.1
"EM0113_51_0","Guardian Ebony Odogaron",503,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Plate",1,0.21
"EM0113_51_0","Guardian Ebony Odogaron",504,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Fang+",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",504,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Tail",1,0.1
"EM0113_51_0","Guardian Ebony Odogaron",504,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Gem",1,0.07
"EM0113_51_0","Guardian Ebony Odogaron",505,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Tail",1,0.08
"EM0113_51_0","Guardian Ebony Odogaron",505,"RW004","Target Rewards",-1,"HIGH","Nourishing Extract",1,0.15
"EM0113_51_0","Guardian Ebony Odogaron",506,"RW004","Target Rewards",-1,"HIGH","Nourishing Extract",1,0.16
"EM0113_51_0","Guardian Ebony Odogaron",506,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Plate",1,0.07
"EM0113_51_0","Guardian Ebony Odogaron",507,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Plate",1,0.07
"EM0113_51_0","Guardian Ebony Odogaron",507,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Gem",1,0.03
"EM0113_51_0","Guardian Ebony Odogaron",508,"RW004","Target Rewards",-1,"","","",""
"EM0113_51_0","Guardian Ebony Odogaron",508,"RW004","Target Rewards",-1,"HIGH","Guardian Ebony Gem",1,0.03
"EM0113_51_0","Guardian Ebony Odogaron",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.45
"EM0113_51_0","Guardian Ebony Odogaron",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.35
"EM0113_51_0","Guardian Ebony Odogaron",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (L)",1,0.2
"EM0150_00_0","Doshaguma",100,"RW000","Carving",-1,"LOW","Doshaguma Hide",1,0.35
"EM0150_00_0","Doshaguma",101,"RW000","Carving",-1,"LOW","Doshaguma Fur",1,0.3
"EM0150_00_0","Doshaguma",102,"RW000","Carving",-1,"LOW","Doshaguma Fang",1,0.2
"EM0150_00_0","Doshaguma",103,"RW000","Carving",-1,"LOW","Doshaguma Claw",1,0.12
"EM0150_00_0","Doshaguma",110,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Doshaguma Hide",1,0.4
"EM0150_00_0","Doshaguma",111,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Doshaguma Fur",1,0.3
"EM0150_00_0","Doshaguma",112,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Sturdy Bone",1,0.3
"EM0150_00_0","Doshaguma",220,"RW005","Broken Part Rewards",0,"LOW","Doshaguma Claw",1,1
"EM0150_00_0","Doshaguma",230,"RW005","Broken Part Rewards",1,"LOW","Doshaguma Claw",1,1
"EM0150_00_0","Doshaguma",240,"RW005","Broken Part Rewards",2,"LOW","Doshaguma Fur",1,1
"EM0150_00_0","Doshaguma",410,"RW006","Wound Destroyed Reward",-1,"LOW","Doshaguma Hide",1,0.5
"EM0150_00_0","Doshaguma",411,"RW006","Wound Destroyed Reward",-1,"LOW","Doshaguma Fur",1,0.5
"EM0150_00_0","Doshaguma",500,"RW004","Target Rewards",-1,"LOW","Doshaguma Certificate",1,0.11
"EM0150_00_0","Doshaguma",501,"RW004","Target Rewards",-1,"LOW","Doshaguma Hide",1,0.27
"EM0150_00_0","Doshaguma",502,"RW004","Target Rewards",-1,"LOW","Doshaguma Fur",1,0.27
"EM0150_00_0","Doshaguma",503,"RW004","Target Rewards",-1,"LOW","Doshaguma Fang",1,0.2
"EM0150_00_0","Doshaguma",504,"RW004","Target Rewards",-1,"LOW","Doshaguma Claw",1,0.15
"EM0150_00_0","Doshaguma",100,"RW000","Carving",-1,"HIGH","Doshaguma Hide+",1,0.33
"EM0150_00_0","Doshaguma",101,"RW000","Carving",-1,"HIGH","Doshaguma Fur+",1,0.27
"EM0150_00_0","Doshaguma",102,"RW000","Carving",-1,"HIGH","Doshaguma Fang+",1,0.2
"EM0150_00_0","Doshaguma",103,"RW000","Carving",-1,"HIGH","Doshaguma Claw+",1,0.15
"EM0150_00_0","Doshaguma",104,"RW000","Carving",-1,"HIGH","Beast Gem",1,0.05
"EM0150_00_0","Doshaguma",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Doshaguma Hide+",1,0.4
"EM0150_00_0","Doshaguma",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Doshaguma Fur+",1,0.3
"EM0150_00_0","Doshaguma",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Great Stoutbone",1,0.3
"EM0150_00_0","Doshaguma",220,"RW005","Broken Part Rewards",0,"HIGH","Doshaguma Claw+",1,1
"EM0150_00_0","Doshaguma",230,"RW005","Broken Part Rewards",1,"HIGH","Doshaguma Claw+",1,1
"EM0150_00_0","Doshaguma",240,"RW005","Broken Part Rewards",2,"HIGH","Doshaguma Fur+",1,1
"EM0150_00_0","Doshaguma",410,"RW006","Wound Destroyed Reward",-1,"HIGH","Doshaguma Hide+",1,0.5
"EM0150_00_0","Doshaguma",411,"RW006","Wound Destroyed Reward",-1,"HIGH","Doshaguma Fur+",1,0.5
"EM0150_00_0","Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","Doshaguma Certificate S",1,0.08
"EM0150_00_0","Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","Doshaguma Hide+",1,0.31
"EM0150_00_0","Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","Doshaguma Claw+",1,0.54
"EM0150_00_0","Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,1
"EM0150_00_0","Doshaguma",501,"RW004","Target Rewards",-1,"HIGH","Doshaguma Hide+",1,0.27
"EM0150_00_0","Doshaguma",501,"RW004","Target Rewards",-1,"HIGH","Doshaguma Fur+",1,0.31
"EM0150_00_0","Doshaguma",501,"RW004","Target Rewards",-1,"HIGH","Doshaguma Fang+",1,0.39
"EM0150_00_0","Doshaguma",502,"RW004","Target Rewards",-1,"HIGH","Doshaguma Fur+",1,0.27
"EM0150_00_0","Doshaguma",502,"RW004","Target Rewards",-1,"HIGH","Doshaguma Fang+",1,0.2
"EM0150_00_0","Doshaguma",502,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.07
"EM0150_00_0","Doshaguma",503,"RW004","Target Rewards",-1,"HIGH","Doshaguma Fang+",1,0.2
"EM0150_00_0","Doshaguma",503,"RW004","Target Rewards",-1,"HIGH","Doshaguma Claw+",1,0.15
"EM0150_00_0","Doshaguma",504,"RW004","Target Rewards",-1,"HIGH","Doshaguma Claw+",1,0.15
"EM0150_00_0","Doshaguma",504,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0150_00_0","Doshaguma",505,"RW004","Target Rewards",-1,"","","",""
"EM0150_00_0","Doshaguma",505,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0150_00_0","Doshaguma",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.45
"EM0150_00_0","Doshaguma",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.35
"EM0150_00_0","Doshaguma",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (L)",1,0.2
"EM0150_50_0","Guardian Doshaguma",100,"RW000","Carving",-1,"LOW","Guardian Doshaguma Hide",1,0.35
"EM0150_50_0","Guardian Doshaguma",101,"RW000","Carving",-1,"LOW","Guardian Doshaguma Fur",1,0.3
"EM0150_50_0","Guardian Doshaguma",102,"RW000","Carving",-1,"LOW","Guardian Doshaguma Fang",1,0.2
"EM0150_50_0","Guardian Doshaguma",103,"RW000","Carving",-1,"LOW","Guardian Doshaguma Claw",1,0.15
"EM0150_50_0","Guardian Doshaguma",110,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Guardian Doshaguma Hide",1,0.4
"EM0150_50_0","Guardian Doshaguma",111,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Guardian Doshaguma Fur",1,0.3
"EM0150_50_0","Guardian Doshaguma",112,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Tough Guardian Bone",1,0.3
"EM0150_50_0","Guardian Doshaguma",120,"RW016","Carve (Crystalized Carcass)",-1,"LOW","Crushed Crystal",1,0.75
"EM0150_50_0","Guardian Doshaguma",121,"RW016","Carve (Crystalized Carcass)",-1,"LOW","Cloudy Crystal",1,0.25
"EM0150_50_0","Guardian Doshaguma",220,"RW005","Broken Part Rewards",0,"LOW","Guardian Doshaguma Claw",1,1
"EM0150_50_0","Guardian Doshaguma",230,"RW005","Broken Part Rewards",1,"LOW","Guardian Doshaguma Claw",1,1
"EM0150_50_0","Guardian Doshaguma",240,"RW005","Broken Part Rewards",2,"LOW","Guardian Doshaguma Fur",1,1
"EM0150_50_0","Guardian Doshaguma",410,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Doshaguma Hide",1,0.45
"EM0150_50_0","Guardian Doshaguma",411,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Doshaguma Fur",1,0.35
"EM0150_50_0","Guardian Doshaguma",412,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Pelt",1,0.12
"EM0150_50_0","Guardian Doshaguma",413,"RW006","Wound Destroyed Reward",-1,"LOW","Guardian Blood",1,0.08
"EM0150_50_0","Guardian Doshaguma",500,"RW004","Target Rewards",-1,"LOW","G. Doshaguma Certificate",1,0.08
"EM0150_50_0","Guardian Doshaguma",501,"RW004","Target Rewards",-1,"LOW","Guardian Doshaguma Hide",1,0.22
"EM0150_50_0","Guardian Doshaguma",502,"RW004","Target Rewards",-1,"LOW","Guardian Doshaguma Fur",1,0.22
"EM0150_50_0","Guardian Doshaguma",503,"RW004","Target Rewards",-1,"LOW","Guardian Doshaguma Fang",1,0.15
"EM0150_50_0","Guardian Doshaguma",504,"RW004","Target Rewards",-1,"LOW","Guardian Doshaguma Claw",1,0.13
"EM0150_50_0","Guardian Doshaguma",505,"RW004","Target Rewards",-1,"LOW","Nourishing Extract",1,0.2
"EM0150_50_0","Guardian Doshaguma",100,"RW000","Carving",-1,"HIGH","Guardian Doshaguma Hide+",1,0.33
"EM0150_50_0","Guardian Doshaguma",101,"RW000","Carving",-1,"HIGH","Guardian Doshaguma Fur+",1,0.27
"EM0150_50_0","Guardian Doshaguma",102,"RW000","Carving",-1,"HIGH","Guardian Doshaguma Fang+",1,0.2
"EM0150_50_0","Guardian Doshaguma",103,"RW000","Carving",-1,"HIGH","Guardian Doshaguma Claw+",1,0.15
"EM0150_50_0","Guardian Doshaguma",104,"RW000","Carving",-1,"HIGH","Beast Gem",1,0.05
"EM0150_50_0","Guardian Doshaguma",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Guardian Doshaguma Hide+",1,0.4
"EM0150_50_0","Guardian Doshaguma",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Guardian Doshaguma Fur+",1,0.3
"EM0150_50_0","Guardian Doshaguma",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Great Stoutbone",1,0.3
"EM0150_50_0","Guardian Doshaguma",120,"RW016","Carve (Crystalized Carcass)",-1,"HIGH","Cloudy Crystal",1,0.83
"EM0150_50_0","Guardian Doshaguma",121,"RW016","Carve (Crystalized Carcass)",-1,"HIGH","Coruscating Crystal",1,0.17
"EM0150_50_0","Guardian Doshaguma",220,"RW005","Broken Part Rewards",0,"HIGH","Guardian Doshaguma Claw+",1,1
"EM0150_50_0","Guardian Doshaguma",230,"RW005","Broken Part Rewards",1,"HIGH","Guardian Doshaguma Claw+",1,1
"EM0150_50_0","Guardian Doshaguma",240,"RW005","Broken Part Rewards",2,"HIGH","Guardian Doshaguma Fur+",1,1
"EM0150_50_0","Guardian Doshaguma",410,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Doshaguma Hide+",1,0.45
"EM0150_50_0","Guardian Doshaguma",411,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Doshaguma Fur+",1,0.35
"EM0150_50_0","Guardian Doshaguma",412,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Pelt+",1,0.12
"EM0150_50_0","Guardian Doshaguma",413,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Blood+",1,0.08
"EM0150_50_0","Guardian Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","G. Doshaguma Certificate S",1,0.08
"EM0150_50_0","Guardian Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Hide+",1,0.26
"EM0150_50_0","Guardian Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Fang+",1,0.38
"EM0150_50_0","Guardian Doshaguma",500,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,1
"EM0150_50_0","Guardian Doshaguma",501,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Hide+",1,0.22
"EM0150_50_0","Guardian Doshaguma",501,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Fur+",1,0.26
"EM0150_50_0","Guardian Doshaguma",501,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Claw+",1,0.3
"EM0150_50_0","Guardian Doshaguma",502,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Fur+",1,0.22
"EM0150_50_0","Guardian Doshaguma",502,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Fang+",1,0.15
"EM0150_50_0","Guardian Doshaguma",502,"RW004","Target Rewards",-1,"HIGH","Nourishing Extract",2,0.25
"EM0150_50_0","Guardian Doshaguma",503,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Fang+",1,0.15
"EM0150_50_0","Guardian Doshaguma",503,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Claw+",1,0.1
"EM0150_50_0","Guardian Doshaguma",503,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.07
"EM0150_50_0","Guardian Doshaguma",504,"RW004","Target Rewards",-1,"HIGH","Guardian Doshaguma Claw+",1,0.1
"EM0150_50_0","Guardian Doshaguma",504,"RW004","Target Rewards",-1,"HIGH","Nourishing Extract",1,0.2
"EM0150_50_0","Guardian Doshaguma",505,"RW004","Target Rewards",-1,"HIGH","Nourishing Extract",1,0.2
"EM0150_50_0","Guardian Doshaguma",505,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0150_50_0","Guardian Doshaguma",506,"RW004","Target Rewards",-1,"","","",""
"EM0150_50_0","Guardian Doshaguma",506,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0150_50_0","Guardian Doshaguma",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.45
"EM0150_50_0","Guardian Doshaguma",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.35
"EM0150_50_0","Guardian Doshaguma",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (L)",1,0.2
"EM0151_00_0","Balahara",100,"RW000","Carving",-1,"LOW","Balahara Scale",1,0.33
"EM0151_00_0","Balahara",101,"RW000","Carving",-1,"LOW","Balahara Shell",1,0.25
"EM0151_00_0","Balahara",102,"RW000","Carving",-1,"LOW","Balahara Skull",1,0.18
"EM0151_00_0","Balahara",103,"RW000","Carving",-1,"LOW","Balahara Tail",1,0.13
"EM0151_00_0","Balahara",104,"RW000","Carving",-1,"LOW","Balahara Black Pearl",1,0.11
"EM0151_00_0","Balahara",150,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Balahara Scale",1,0.4
"EM0151_00_0","Balahara",151,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Balahara Shell",1,0.3
"EM0151_00_0","Balahara",152,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Sturdy Bone",1,0.3
