"Index","EM ID","Species","Name","Description","Extra Name","Extra Description","Frenzied Name","Tempered Name","Arch-tempered Name","Enemy Features Raw","Features","Tips","First Capture Raw","Endemic Life Description","Memo Raw","Endemic Life Features","Grammar Raw","Grammar","Boss Icon Type Raw","Large Monster Icon","Small Monster Icon","Item Icon","Map Icon","Endemic Life Icon","Icon Colour","Is Map Draw","Palico Pickup","Alma Pickup","Support Hunter Pickup","Category For NPC","Map Filtering Type","Scoutfly Target Type","Animation Type"
95,"EM5208_20_0","","Prism Hercudrome","","","","","","","5A46E7B4-CE24-4D5C-BA36-3D0C08ABEB05","","","4613B0F8-86F7-418A-B784-AA61B16D592B","A member of the Hercudrome family with
an iridescent carapace. The few confirmed
sightings were in certain times or seasons.","E99A36CE-AA33-40B9-BEE9-C6FCAB308412","A member of the Hercudrome family with an
iridescent carapace. Its pronotum is large
and developed, with three prominent horns.
Unlike ordinary Hercudromes, these inhabit
the Ruins of Wyveria. Alas, there have been
precious few sightings. Most have been at
dawn or dusk, so that might be the best
time to attempt and capture one.","1FBCF73E-3873-430A-8C04-BDEE5A440CDA","","00000000","","",CellImage,"",CellImage,"I_SKY",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
96,"EM5209_00_0","","Quatreflies","Delicate insects that choose habitats that
monsters won't approach, making them good
indicators of where to set up a Pop-up Camp.","","","","","","5FB60D67-52E6-4F3F-B0CF-96AD9E52ED2D","","","B76C0E39-9BA3-4841-BAFA-ADB6BF5404C4","Delicate insects that can be found in
nearly any climate. They choose habitats
that monsters are unlikely to approach.","9709D2FD-E77C-4F64-9646-68962B1C5DC6","Flying insects that resemble four-leaf
clovers. Resilient to any weather, they can
be found day or night in nearly any climate
at places where monsters aren't likely to
prowl. Which is a good indicator that an
area is safe enough for a Pop-up Camp.","F8BACE5B-4CF1-44F1-A4E8-9EDEE7404355","","00000000","","","",CellImage,CellImage,"I_EMERALD",true,false,false,false,"INVALID","ANIMAL","NONE","GET"
97,"EM5210_00_0","","Myriads","","","","","","","AABD9EBB-0BEA-4549-8B06-54610CE8753B","","","B27B8B93-E9B0-4DA2-990C-F0BCBF330342","Butterflies that emerge at the start
of the Plenty in large numbers, making
them a crucial part of the ecosystem.","7A007247-B524-4483-8405-228D4BCD357C","Butterflies that hatch during the Plenty and
pupate near its close. Those that survive
the harsh Fallow emerge during the following
season of Plenty. They adapt their life cycle
to the Scarlet Forest, so if a population
hatches early, it may reach adulthood
within the same season. They feed a variety
of organisms, including insectivorous plants,
making them a crucial, non-predatory part
of the ecosystem.","E9504610-96C6-4FAE-986E-DEEAD9741D39","","00000000","","",CellImage,"",CellImage,"I_VERMILION",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
98,"EM5210_10_0","","Myriads","","","","","","","0C838C5F-765F-46CD-B3A5-53BB261DFBE0","","","15A5E58F-FFAE-4DA0-BEAD-B914AE9D92DE","","BBF77B13-0A4A-4333-A580-CBCCC318191B","","DA1F99D1-3566-4709-AA91-454E5FB43DD0","","00000000","","",CellImage,"",CellImage,"I_VERMILION",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
99,"EM5211_00_0","","Jewel Scarab","","","","","","","2B52F8A7-D8FA-4290-8856-3E6384A6224E","","","44107F3C-8511-44CB-97C1-B4046A036D11","Brightly colored beetles with impressive
shells that fan outward. They gather on the
trunks of trees in order to collect sap.","BAB96345-5277-4CE1-8BA5-57DDA5B81645","Brightly colored beetles with impressive
shells that fan outward. Each beetle's
coloring and shapes are different—and with
their sparkle, it's no wonder they're
likened to gems. They tend to be diurnal,
gathering on the trunks of trees in hopes
of getting a nip of sap.","75AA95DB-3388-4903-A584-1C7A3B8DFD20","","00000000","","",CellImage,"",CellImage,"I_VERMILION",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
100,"EM5211_09_0","","Regal Jewel Scarab","","","","","","","5BB12FF5-8F43-49CD-B62E-C993575AE394","","","8ABD441D-EF85-40AD-87FA-D4A1AB61BBFF","Jewel Scarabs with larger, more developed
shells. The vast differences from specimen to
specimen make them difficult to categorize.","1C86ECB4-C7C0-41E2-8393-15739DF7CFB6","The finest of Jewel Scarab specimens, with
larger, more developed shells. They are found
with the rest of their kind, feeding on sap,
but are near impossible to spot. While Jewel
Scarabs are known for variations in shape
and color, the Regal variants are a bit
harder to explain. Are they the result of
a particular larval diet? An acquired
mutation? Are they even the same species
at all? Only more research will tell.","5652FF44-0820-4755-9A42-A21EFFCC91AC","","00000000","","",CellImage,"",CellImage,"I_VERMILION",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
101,"EM5212_00_0","","Vaporonid","","","","","","","5D941708-843B-42DE-97D4-84818020458D","","","14237614-234B-4BE2-B96F-DB4D02F9D528","Master weavers that ensnare prey using
human-sized webs, but with an escape
route in case predators approach.","2CB380A3-F5BD-4359-A599-8D854FEE0EE5","Master weavers that use webs to ensnare
prey. You will often see butterflies and
other insects caught in their webs, which
is as big as a person and is equipped
with an escape route for the Vaporonid
in case predators approach. The silk used
in the web is extremely sturdy and comes
in handy if you need to make pitfall traps
to ensnare a few monsters of your own.","FB7E7B29-3314-4660-A897-C3A3E1D620B8","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
102,"EM5213_00_0","","Omenfly","","","","","","","7939BF78-973A-49DD-BF54-3F4142AA4911","","","AA151B57-9281-4F84-9236-10BAFD7BFEAF","Insects whose bellies glow yellow or red
when they detect threats. They inhabit
areas with abundant vegetation.","3309C014-0D53-4187-ACB5-690FB8CDA7AC","Insects whose bellies glow yellow or red
when they detect threats. Their resemblance
to fossils seems to suggest that Omenflies
have been around for quite a long time. The
glowing seems to be a warning to enemies.
Since Omenflies stay near the water, it is
believed they keep their larvae in the water
or in the moist soil nearby. Adults will stay
airborne for the majority of their lives.","0DE4AE97-C420-4740-B228-F014883F6D0E","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
103,"EM5214_00_0","","Mimiphyta","","","","","","","2DC58242-6B65-4479-B0B7-CFEA37A85D4E","","","2668D7E4-3A5D-4A19-BB8B-C449138DAA32","Forest creatures that survive by disguising
themselves as plants. They can change
disguises to adapt to environmental changes.","EE680EC4-B845-48EE-9EA1-2A98BF9BC944","Forest creatures that survive by using
mimicry to disguise themselves as plants,
confusing predators and luring in prey.
Mimiphyta change form in response to
seasonal and environmental changes; during
the Fallow, they'll snuggle up at the base
of a tree to live as fungi, while in the
season of Plenty they blossom into lovely
flowers and prey on butterflies and
insects that flutter near.","4CF81977-9C1C-4D9A-828D-5339848971DB","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
104,"EM5214_10_0","","Gawkie","","","","","","","19D6138E-6FA2-47E3-9EF7-3B231A6C21A3","","","856B6B2F-C353-49D6-933D-BCAB5AFE8574","Creatures that live in cold climates, often in
abandoned buildings. They watch passers-by
curiously while standing on their tails.","20B5D36C-90D2-4E92-B51A-894BD57D5CFC","Creatures that live in cold climates, often
in abandoned buildings. Their slowness and
lack of defensive measures suggest they aren't
accustomed to threats. Perhaps because
of this, they're not very cautious and will
watch curiously while standing on their tails.
They also like to gnaw on hard things like
the Landspine to wear down their teeth.
They are omnivorous today, but it's possible
they fed on harder substances in the past.","2E8E4D41-A4C9-4C14-9311-382A549D2FBA","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
105,"EM5215_00_0","","Scarlet Joyperch","","","","","","","9DD1A264-B260-45FD-A1A7-D6AD8B543923","","","D12E1CB7-3E2B-4AA2-951F-9BC3B3517403","Creatures that have adapted to living both
on land and in the water. At night, they
light up their luminous organs and cry out.","8721BE1E-DC15-4D2A-BF1C-79C6E6AD0E4F","Creatures that have adapted to living both
on land and in the water. They are precious
evidence of how amphibious creatures might
have come to walk the earth. Scarlet
Joyperch become active at night, when they
light up the luminous organs near their
heads, spread their fins, and let out a cry—
presumably their way of strutting their
stuff to other members of their kind.","3135CCAD-3497-4D01-A1A7-4F5EF5E4275C","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
106,"EM5215_10_0","","Blink Angler","","","","","","","23893C71-B176-4D22-BB71-FF229F2753D1","","","EFA8A1D9-F335-4D54-8EF1-8EC830B52271","An aquatic creature that has adapted to life
on land. It attracts prey with the light on
its head.","032F8B64-FE52-48E6-BAA2-937EEF5BA84B","Aquatic creatures that have adapted to life
on land. Though similar to the Andangler,
the shape of the light on their heads are
different and are designed to attract the
Sparklerjelly that float in the air of the
Oilwell Basin. Due to this, some theorize
that the Andangler and Blink Angler may
have evolved from other amphibious fish.","9FF18479-7133-4B98-963B-8E32294AC04C","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
107,"EM5216_00_0","","Florashell Crab","","","","","","","B4E86EBB-A1ED-4240-88A6-A983D34E3715","","","AB0D7EAF-D5C2-4B95-B9BC-977BD51378C6","A nocturnal creature that piles
plants on its cup-like carapace and
burrows into the ground to hide.","E4F0743C-C877-4E1E-852C-1072675E65DC","Crabs that pile plants on their cup-like
carapaces and burrow into the ground to
hide from predators. Their claws are
shaped like shovels, allowing them to
burrow more easily. They generally remain
buried during the day, becoming active only
at night, where they can be found digging
for insects to eat.","1F30CC42-9230-47BC-B4F7-32D21D4676CA","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
108,"EM5216_10_0","","Crudeshell Crab","","","","","","","CA1D082F-956F-462D-9D90-872E7A2D4525","","","2D80F619-1A84-43C8-9235-FEC034A7A197","A nocturnal creature that piles
plants on its cup-like carapace and
burrows into the ground to hide.","B61BA61B-294A-44E0-B1D7-1E3B2FB1896B","Crabs that pile oilsilt on their cup-like
carapaces and burrow into the ground
to hide from predators. Because oilsilt itself
changes appearance depending on the season,
it's theorized that these crabs must replace
their silt to match. They are rarely seen in
volcanic regions or during the Firespring,
suggesting that they aren't particularly
resistant to heat.","17A1B4F3-A02E-4060-890C-724B5B6651DE","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
109,"EM5216_09_0","","Curioshell Crab","","","","","","","8C2F163F-3A6E-4192-B8F3-C68ABDA73112","","","D7B977C2-780C-4862-B015-BCC82EBA5B29","A Florashell Crab that has retained
its ancient appearance. It flees at
full speed the instant it spots a foe.","EBACE1FE-A7CE-4BCB-8217-DAD1DAB7126B","Crabs that have retained their ancient
appearance and are bigger than their
standard brethren. They flee at full speed
the instant they spot a foe, not bothering
to camouflage themselves. Instead, they
heap metal objects onto their carapaces,
which are thought to be artifacts from
ancient civilizations.","2A218ED7-7C60-40A9-B545-AE7A7ACC969D","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
110,"EM5217_00_0","","Smokeshroud Gekko","","","","","","","A861B036-22BC-4282-8F2E-8CD6DA98E40E","","","3B3C7C04-452E-4D5A-AFE8-5E627FA21448","Lizards with luminous organs. When
attacked, they drop luminous material as
a decoy while they make a quick getaway.","F6A43851-ACD9-4FE9-AC84-6EB75CE09C6E","Lizards with luminous organs around their
body. When attacked, they go dark and leave
luminous material in their wake as a decoy
while they make a quick getaway. From this
observation, it can be surmised that it's not
their epidermis that glows, but some other
substance stored in their bodies. In line
with these habits, Smokeshroud Gekkos can
generally be found in dark, gloomy places.","AFE7C07A-9A2D-4450-B03D-1005E9D48C84","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
111,"EM5217_10_0","","Gloom Gekko","","","","","","","4B2D12A1-144C-4377-8097-055FD90115F9","","","A8A52385-ED61-4586-8908-83390A79BB76","Lizards that prefer deep caves and other
places that light doesn't easily reach. They
can live in even the harshest of climes.","A39E4411-683F-4CF8-85C7-1ED9947406BF","Lizards that prefer deep caves and other
places that light doesn't easily reach. They
can even survive in volcanic habitats, proof
of their resilience in even the harshest of
climes. Their toxicity is unknown, but the
red and purple coloring of their skin is
believed to be a warning. They survive
by feeding on cave insects.","8D4F097E-4556-42C8-A451-350133F14AA5","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
112,"EM5218_00_0","","Dapperwing","","","","","","","1CE0319B-67DA-443C-A3D7-B5008248FB54","","","7E3FAC45-D344-405A-A790-9463E4BACD9A","A species noted for its males who
grow spectacularly colorful plumage
after their molt to court females.","30F02215-F956-4692-9F79-D3470AF24612","A species noted for its males, who don
spectacularly colorful plumage after
molting. During the Fallow, their plumage is
a subdued green to match the vegetation, but
once the Plenty arrives, males preen to the
nines, adopting a vibrant color palette—
presumably to court females, since the more
flamboyant males with larger feathers seem
to be the ones flapping away with a date.","A4DFF22A-412E-405A-9634-17CA70C72231","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
113,"EM5218_09_0","","Dazzlewing","","","","","","","5B4D9EA9-864D-47DE-A2A9-9FCD6531BEAA","","","29D79757-27FA-44FD-8A59-9FCDABA5D6DB","Male Dapperwings with bigger tails, brighter
plumage, and some pretty good odds when
it comes to courting the females.","0590C6D9-7C50-4058-A89A-931BA42CE657","Male Dapperwings with bigger tails, brighter
plumage, and some pretty darn good odds when
it comes to courting the females. Not only
that, it is believed the plumage the males
achieve after molting plays a vital role in
what traits they pass on to their offspring.","6FE1455C-C135-4F6E-B6E5-89BF855E78D4","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
114,"EM5219_00_0","","Sandstar","","","","","","","4BF9DBA0-F518-41F7-A81D-A277CF0EAAE0","","","FAB9B6BB-2B82-4666-9AED-1EC6AD2C4950","Nocturnal creatures that live in the desert.
They are extremely wary and use acute
hearing to detect and flee from threats.","9FEC7570-F5D9-4C52-9388-D7E7CA36B6E4","Nocturnal desert creatures with pale,
luminescent fur that is believed to be the
result of the insects they primarily feed on.
Highly vigilant, they use their excellent
hearing to detect approaching threats and
flee, so trying to chase one down is the
wrong approach. You'll have a far easier
time catching one if you use a sonic bomb
to disrupt its hearing.","0624D38C-E434-4E6D-A133-13DBD3CF56C0","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
115,"EM5220_00_0","","Scalebat","","","","","","","7CCF0FAA-A5B1-4426-8746-EEDAED6F6ABC","","","7430E854-80AF-44BE-838B-5671032CD52B","A creature that is thought to have
originally been a wyvern but
evolved to live in caves like a bat.","059C9BDF-9084-41B5-86A1-D0C1C8F49C92","Creatures that greatly resemble bats. They
hang from the ceiling in dark places like
caves, and become active at night, preying
on insects and smaller flying creatures.
They can also be found in forests. Because
of characteristics like their scales, it is
theorized that they may have evolved from
wyverns. Huge colonies live in caves in the
Oilwell Basin, as evidenced by the piles
of dung found there.","2DC1C00D-006A-4CAC-82B6-D75AC200A37D","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
116,"EM5221_00_0","","Sparklerjelly","","","","","","","A2351781-2441-427E-AC09-7FA74158EE80","","","DA3C23D5-41B5-40D8-99C4-BC7AC54B0917","A jellyfish that floats in the air, preying
upon airborne microbes.","C081C0FC-E6E1-43A5-BF81-3A3E7538374E","Jellyfish that float in the air. Often seen
around the Coral Highlands in the New World.
Environments that contain the airborne
microbes they feed on and the air currents
they use to get around are quite rare.
Because the yellow ones found in the Oilwell
Basin are all male and the larger, more
colorful Peony Sparklerjelly are all female,
it is theorized that they actually belong to
the same species.","6AB20AF0-0D3A-42E5-940D-1D930E68767E","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
117,"EM5221_09_0","","Peony Sparklerjelly","","","","","","","AF195A88-94C5-4CEA-9433-30C77F34DB99","","","784BFDF8-8CC8-4486-81B3-E9D0A8331126","A larger, rarer jellyfish that floats
in the air.","A151ABA3-6C65-481B-8044-85C2AE99CD9D","Jellyfish that float in the air. They are
larger and more colorful than their yellow
brethren. The tiny beads of light within
them are actually eggs and larvae, so it's
believed that these creatures are entirely
female. This suggests that they belong to
the same species as the yellow Sparklerjelly,
which are entirely male. That being said,
it's exceptionally rare for jellyfish to have
such extreme differences between sexes.","E7A523C6-F360-40A9-9ADF-7FF0FABEF5BD","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
118,"EM5222_00_0","","Nu Yaya","","","","","","","13E3C81B-7471-4871-80A0-9EF71C878DD5","","","E0D00546-F292-4E99-ABC2-3E9DE3E73FD3","The larva of a Nu Udra. Can be found
floating in the area at certain times.","FD8191C7-A517-40CB-A8C0-36F42CC56E72","The larva of a Nu Udra. Though a fully grown
Nu Udra hadn't been seen in a long time,
there have been glimpses of this larval form.
Not much is known about their breeding
cycles, but it seems many eggs will hatch at
once, meaning groups of the creature are not
uncommon. The distinctive pattern on their
heads appears to hide an underdeveloped
eyeball and seems to grow into better
support of the eye.","2F264235-D96A-483D-B4C5-915E1B54411D","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
119,"EM5222_10_0","","Xu Yo","","","","","","","3444F434-26BB-4A21-80E6-50690A1F7E63","","","66A1A1B0-03E1-436A-9290-AD188C4D4945","Xu Wu larvae. Their skin is transparent, and
features a pattern unique to each specimen.","E715565F-D68B-4672-AD4A-970017805E1F","Xu Wu larvae, newly hatched from their eggs.
They already give off a faint luminescence,
and patterns can be seen through their thin,
transparent skin. They generally move in
groups, but not in an organized manner—
it's only because they hatched at the same
time. After hatching, the nutrients from
their eggs sustain them for a while. Beyond
that, their diet remains unknown.","68B4C07D-74B3-48EF-B072-FC30781A28EF","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
120,"EM5223_00_0","","Solanaria","","","","","","","E2DC5C42-6D85-4B2A-BDF6-10B88201B72B","","","B60277FE-58C6-4454-9CAC-164CE7FD2573","Creatures with fins that help them move
through the air. They're delicate but have
tremendous regenerative capabilities.","F1D2A12E-1B06-4B01-8A8A-FF31D1652204","Creatures with rippling fins on both sides
of their body that help them move through
the air. The fins possess a sort of
circulatory system, similar to blood
vessels, that give off light. Because their
bodies are so fragile, even the slightest
shock or gust of wind can tear them apart.
Their regenerative abilities make up for
this, however, as each piece becomes
a separate individual.","6F766F2A-71E8-46D9-A1F4-58EC0C50C703","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
121,"EM5224_00_0","","Pillopod","","","","","","","443D5D82-DD0B-40A5-80F5-A4F106053E37","","","946172C7-F276-4363-B048-FBC10D952115","Creatures that survive by attaching to the
Wyrmway, using energy-receptive organs along
their abdomens to harvest its energy.","19108325-8CC3-4A0A-978A-78AE05B62EAA","Creatures that survive by attaching to the
Wyrmway, using energy-receptive organs along
their abdomens to harvest its energy. This
specialized adaptation, and its other traits
that are consistent with ancient organisms,
makes this species a fascinating subject of
study. For example, their vision and nervous
systems are highly developed for such a
simple body structure, a detail that invites
further investigation.","3C3F6D8B-3A5D-4992-B35B-6A4CE4438B1B","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
122,"EM5224_09_0","","Gillopod","","","","","","","0D649BF6-B51B-45F6-ABD6-AA81515E4207","","","FF9B0E8F-C794-41A6-BE13-B1D985C6F7A5","A special type of Pillopod with a larger
body and prominent, expanded energy
circulation system.","69395DBA-5116-4547-9F9F-D71716C4D042","A special type of Pillopod with a larger
body and prominent, expanded energy
circulation system. Their eyes are
compressed, suggesting a mutation caused
by excessive energy intake. However,
considering how little is known about
ordinary Pillopods, these mysteries may
take some time to elucidate.","E93C6504-C2B7-448D-A4AA-3065C7DB26F3","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
123,"EM5225_00_0","","Petalfly","","","","","","","83B6F468-F09C-4176-B22E-C451DE1B2DB8","","","F3D64ED3-F0C6-4389-9041-1CE7CCF29415","Insects found in abundance in the Ruins
of Wyveria. While they are poor fliers,
they use the wind to get around. ","90A7A410-F9C4-44F1-9F39-0E1A63E390C5","Insects found in areas with ample vegetation
such as the heart of the Ruins of Wyveria.
Petalflies have poor flight capabilities,
but they can still use the wind to get
around. The larvae live in water or on moist
ground until they mature, while an adult's
short life span is spent reproducing. It has
been suggested that the flowery fragrance
the Petalflies give off may be a pheromone
linked to mating.","F282F3EB-F6BD-4E8B-B097-4DD959C1D2D3","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
124,"EM5226_00_0","","Downy Crake","","","","","","","B67A740A-24FE-40CA-85FE-3C83BB72224B","","","A606A439-1537-4873-8BFC-34742D1B4B37","Birds that can be sighted riding on the
backs of small monsters. They are extremely
wary of threats and are quick to flee,","E8F460FC-8336-4FE9-BD81-F989B21393A7","Birds that can be sighted riding on the
backs of small monsters. They are extremely
wary of external threats and are quick to
flee, making them difficult to capture.
Their disproportionately long legs allow
them to move at high speeds. Populations
have been observed living in some human
settlements, allowing their eggs to be
gathered in an extremely unusual symbiotic
relationship.","18C5806F-CF95-416A-9492-4461D1969E2F","","00000000","","",CellImage,"",CellImage,"I_MOS",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
125,"EM5300_00_0","","Starduster","A small fish that moves in large schools. It is common
in bodies of water of the Windward Plains and the Forest.
Notable for its bright, reflective blue and gold scales.","","","","","","693D41DA-4208-47C7-BB25-569B35E4C3C9","","","EF91E08F-85A0-414E-86C0-FC604F78401E","A small fish that is common prey for many
creatures and prefers to live in schools.
The schools can become impressively large.","9B80DDA3-3DE5-48A2-A584-ED9DBCD23F37","Small fish with blue and yellow scales that
prefer to live in schools. The sizes of
these schools vary and at times can become
impressively large. Because they both breed
rapidly and exist in large numbers, they are
frequently preyed upon, making them the
backbone of the ecosystem. Splashes on the
surface of bodies of water are a sign of
this fish fleeing from large predators.","50DD04A9-E7D8-4AB4-B53D-8AB24ADD652B","","00000000","","",CellImage,"",CellImage,"I_SKY",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
126,"EM5300_10_0","","Starduster","","","","","","","252B9950-12A6-44EF-BA10-529CAA0DD0C8","","","BF6ACB0E-D265-40E2-827A-4037166488E1","","EA5FC2FA-2F2C-42F1-87FB-1EFDDAA7A03B","","7340818D-587A-4D7F-8F6F-A1E1A18E02FC","","00000000","","",CellImage,"",CellImage,"I_SKY",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
127,"EM5301_00_0","","Virid Bowfin","A fish whose physiology remains almost
unchanged from its ancient ancestors.
Its spiny fins help ward off predators.","","","","","","2E583C35-42D8-4743-A083-F9455D950A97","","","F68EA078-8605-49B1-B391-0CBB84E8F967","A species endemic to the Eastlands. They are
more common in warm areas and are noted for
their bright green bodies.","EECA0C99-1DE3-4CB5-A953-DACE89B68D04","A species endemic to the Eastlands. They are
more common in warm areas, suggesting
that they have adapted to more temperate
climates. Compared to other fish, Virid
Bowfins are neither particularly useful nor
suitable for eating, so anglers tend to
treat them as bycatch. On the other hand,
they have high scientific value because they
exhibit unique traits not seen outside their
Eastland habitat.","172D925D-434F-47F8-BD82-7CBC82E308F4","","00000000","","",CellImage,"",CellImage,"I_EMERALD",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
128,"EM5302_00_0","","Whetfish","A fish with a dorsal fin
hard enough to be used
to sharpen weapons.","","","","","","28B839EB-17EF-4CD3-A083-691EA3BD0046","","","21A75EB9-5357-4535-BF88-9C4348E9403E","Fish with scales and fins hard enough to surpass
common whetstones. The fins in particular are
frequently used for sharpening.","9792E5FE-E7A2-46DD-8F4B-BD6124E489A7","Fish covered with scales and fins of
considerable durability. In fact, Whetfish
are so hard that they are often used in
place of common whetstones to sharpen
weapons. It is believed these hardened
features evolved as a defense mechanism
against predators. They show a strong
interest in Emerald Jitterbait.","5D8AB162-B1AA-4DF2-B0C3-61AF61F7E265","","00000000","","",CellImage,"",CellImage,"I_YELLOW",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
129,"EM5303_00_0","","Sushifish","Sushifish are a popular hunter staple.
Their nutrient-rich scales can also be
used to restore health.","","","","","","1DE20065-A64F-4365-A4E0-B67FE262D2CF","","","38C94B32-BDCF-4585-8279-918C83B88E79","A popular food source high in nutrition.
Their scales are capable of restoring
health.","838B39F5-CDBE-4130-8ABB-0B5D818F3F9F","A popular food source found in many
a hunter's pouch, these fish have very
high nutritional value—not just in their
flesh, but their scales too. They offer
a remarkable range of benefits, including
health and bleeding recovery, and stamina
boosts. Because of this, Sushifish are common
prey for many aquatic species. They show
a strong interest in Emerald Jitterbait.","E9148DF0-AECC-4FC0-9F98-D900E5B261A7","","00000000","","",CellImage,"",CellImage,"I_ORANGE",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
130,"EM5304_00_0","","Gastronome Tuna","","","","","","","B5078911-2245-46F6-B5B2-76E63844BB14","","","3E123903-4220-4B4D-A2D1-1AFAC8AF948F","Large fish with a habit of gobbling up
everything they see—including a hunter's
tools.","58AE4EC0-38D7-4A4A-B340-BAC8B9FE9750","Large fish that gobble up anything and
everything they can swallow, including
things a hunter might use for tools.
Gastronome Tuna are commonly observed
during the season of Plenty, when smaller
fish are abundant. Food is scarce during
the Fallow, however, so sightings become
rare as they move to more fruitful feeding
grounds. They show a strong interest in
Tuff Joint Bait.","51E078E4-6F60-4C6C-B936-26C861F36ED4","","00000000","","",CellImage,"",CellImage,"I_ULTRAMARINE",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
131,"EM5305_00_0","","Gajau","","","","","","","19509C4E-0D33-4E9C-91B3-0E6D936D0C12","","","2D89354A-64B5-4EED-BE19-55825C5CCAA4","Fish with flat heads, broad mouths, and
long whiskers. They are known to grow
to a considerable size.","1CA92AB3-AE02-49F7-97C9-1E0A202B7030","Large fish with flat heads, broad mouths,
and long whiskers. They are known to grow
to a considerable size—some as large as
a human. While an Eastland Gajau is wary
and will flee from a perceived threat, there
have been documented Gajau attacks in other
parts of the world. Researchers link such
differences in behavior to habitat. Gajau
show a strong interest in Duster Rigs.","5AA065E6-904D-445C-8C1E-CCDE08A9D1D3","","00000000","","",CellImage,"",CellImage,"I_BROWN",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
132,"EM5306_00_0","","Goldenfry","","","","","","","38DC6F5B-62CC-494E-A51B-B02C7FD44484","","","B5EDFC98-4D69-441B-90E2-AE679ED20E50","Sparkly fish often found in slow currents.
They are in high demand for aquariums,
and their scales fetch a pretty zenny, too.","B9B682E2-6E2E-410B-A7E7-AF94310D6A52","Due to their sparkly appearance, Goldenfry
are in high demand as aquarium fish, and
their scales fetch a pretty zenny as well.
Their distinctive traits—the short body, the
long, broad fins—are not commonly seen in
nature, leading some researchers to believe
an anthropogenic factor might be at play.
Goldenfry show a strong interest in Golden
Bugheads.","480AC285-7FD3-4FBB-86E4-86A11EB762A9","","00000000","","",CellImage,"",CellImage,"I_YELLOW",false,false,false,false,"INVALID","INVISIBLE","NONE","GET"
